"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
-0.4452152688382,-0.303476572567953,-0.304131283034318,-0.262136319945293,-0.206745526336082,-0.232354460271713,-0.277159895795018,-0.234007741735617,-0.229378284066447,-0.231819569040845,-0.183942259117221,-0.14715072111464,-0.127884734898855,-0.114787992063066,-0.114534013717385,-0.12217103040281,-0.113520377934946,-0.0880339838976089,-0.0569928610531417,-0.05148591266443,-0.0737609089287435,-0.0696538287203677,-0.0878442870059512,-0.0875858898802435,-0.0925965058091304,-0.0826957327187634,-0.0794195745031478,-0.0831441354924576,-0.0622484880482361,-0.0506950444209032,-0.0327018613752408,-0.0280801722714427,-0.0274650860918342,-0.0497683691149888,-0.0500190770056341,-0.0331906348424012,-0.0329743983198248,-0.0221907088565411,-0.0362649077897547,-0.0319488088540859,-0.0188274929108431
-0.553771848340323,-0.434271256636573,-0.34851664196149,-0.25501558340914,-0.245421969660095,-0.24472172570964,-0.211144821829719,-0.20303969649088,-0.179148954563457,-0.16256096656318,-0.166971007709845,-0.170080700809116,-0.143931420580113,-0.143450972300443,-0.121846589341666,-0.14288998101495,-0.108168626975433,-0.0830847065555509,-0.104398131638743,-0.0963463182803176,-0.0864032397894094,-0.0578701106605231,-0.0698574322158662,-0.0506758743474666,-0.0414329390860227,-0.0202446484341438,-0.00935381786423142,-0.0395886144746781,-0.024070697969801,0.00125593739403826,0.0123627406192856,-0.0096349919315403,0.00355552518058669,0.0127558993229946,0.00285103032313772,-0.0074717809110002,-0.000636181121926593,0.000576190596325243,0.00500701397931702,0.0165264318437393,0.020787066012051
-0.433184507507753,-0.317915410518168,-0.252925069227621,-0.240270384340717,-0.155337318379923,-0.202666301958129,-0.136408058527573,-0.147985770643506,-0.125596739362775,-0.119922707981665,-0.0980189306522103,-0.0846164635512019,-0.0823642970751386,-0.0582729035133549,-0.0158001240180424,0.0156419510073147,0.00789863224316578,0.00123933014350458,0.0210117039715953,0.00630584851671911,0.020413854998745,-0.00980995388686309,-0.00303814712497504,-0.0303745967591502,-0.013245507210116,-0.00160395308423054,0.00229267855221607,0.0110962110344233,0.0373910252273403,0.021372854538716,0.0343553294650296,0.0518335799060343,0.0751719848611053,0.065602640063712,0.0637261431375733,0.0497743325718195,0.0511643171322306,0.0379723147407336,0.0614458507192814,0.0588449333357122,0.0571043693366093
-0.505855860783002,-0.397978903221273,-0.334295794690097,-0.230917016788807,-0.186183340421894,-0.179363700980205,-0.203493782473497,-0.178958596864036,-0.143806639756059,-0.103861267955288,-0.0922048522221963,-0.0950248330452915,-0.098926432831378,-0.0912626797225109,-0.0863408182567342,-0.0923316158722907,-0.0837455925332716,-0.080557388091516,-0.0728081485160781,-0.0842793418567882,-0.0759886173701801,-0.0670269141194245,-0.0674983438822359,-0.0516570000373575,-0.0396377052711648,-0.043321688814329,-0.0363489073934218,-0.0407136924145109,-0.035792197947983,-0.0288743101268667,-0.0119783514725277,-0.0160453006445534,-0.0148413060924328,-0.0129185092833475,-0.00754745598950179,-0.00873492586535135,-0.00600859633673678,0.00925273777483415,0.00138752989657071,0.0113678030356097,0.0280261404711348
-0.330959701998351,-0.290297802555773,-0.235861936000795,-0.224769631079206,-0.223910069391656,-0.236011979305388,-0.229505950743506,-0.249599170790348,-0.241785737851465,-0.253993893184686,-0.237877061722602,-0.173400894641606,-0.148632135116919,-0.141075673797391,-0.150278246912769,-0.134895607522039,-0.112344049465313,-0.0955544802767638,-0.0861923747990826,-0.0634515606194082,-0.0702136511419648,-0.0529782703082697,-0.0642443830069324,-0.0503974654502586,-0.0481979194182274,-0.0663424117547683,-0.0874919792438289,-0.0872867221193698,-0.098127806462224,-0.0814596871614547,-0.0911921541110435,-0.113650623582144,-0.086073697981035,-0.0759255739693694,-0.0647481410531051,-0.0696200512493279,-0.0538245191910388,-0.0537763651371714,-0.0517706185765831,-0.0597230378246393,-0.0640177569560909
-0.5554374314457,-0.4283717309008,-0.349515816588372,-0.283196568276826,-0.25433957762545,-0.252376326741256,-0.237101758982722,-0.224555226315459,-0.209926617526381,-0.170919095149983,-0.168545012234615,-0.166107525452043,-0.128742760162224,-0.120680308947135,-0.109415152821305,-0.0726420470509469,-0.0540331093433117,-0.0439667663455226,-0.0466565275047837,-0.0503122643131495,-0.0513724982431414,-0.0678380691889648,-0.0591630534677301,-0.0536817363405968,-0.0553088422962492,-0.0370630272447756,-0.0322930812600982,-0.0337712511898668,-0.0140298514137605,-0.0141614887022345,0.0102793052235159,0.0131609261998543,0.0293747160940724,0.0385474726010943,0.0166696243495083,0.0137102966263283,0.0154284867944423,0.0216817312364031,-0.00893013447541235,0.00824562116233063,-0.00171370473547661
-0.477309151783265,-0.328266330965406,-0.280185394872334,-0.264518747576426,-0.206905860746659,-0.214214171599938,-0.169810243404023,-0.117549548287858,-0.108684805053993,-0.0805988555277642,-0.0664855979465547,-0.076428507883684,-0.0398206013057526,-0.0375095316992161,-0.0288373974547653,-0.0196042974547758,-0.0339326875884229,-0.0255118951130193,-0.0570888225556302,-0.0735824530213172,-0.0784162336802303,-0.0590826217639701,-0.0307791190572017,-0.0247819290538229,-0.0337915716816207,-0.0350498906311047,-0.0336121893117677,-0.040082008901101,-0.0637957316238777,-0.0521433906857169,-0.0683093956709856,-0.0745509027791697,-0.0815525922317138,-0.0854409305126017,-0.0931524345109486,-0.0882034124285903,-0.0921634434148544,-0.0883151764433416,-0.0879263506288063,-0.0837447611600551,-0.0979013197702213
-0.50123011661035,-0.403948892865623,-0.339084180841481,-0.25319696490203,-0.163786445031678,-0.16997883351896,-0.146167597048648,-0.104296421562539,-0.118951823283143,-0.0753142793745949,-0.0496255277885146,-0.0429645137242833,-0.0397387212685028,-0.0341747145509839,-0.0269475722932995,-0.0306384973706522,-0.0213577029995873,-0.0184868816851632,-0.0186366022554684,0.00169214409332508,0.0198646580000287,0.0054847779553342,0.0100689549738866,0.016354440654662,0.00227305007519078,0.00212006291721799,0.00387968706216452,0.00316245475483118,0.0126470760435981,0.0210659118277443,0.0051872819257987,0.0314105912927051,0.027977026237952,0.0221950706888336,0.0262678053427984,0.0236931565113141,0.00161622029438241,-0.00694944298267847,0.00133884489054414,-0.00605781551657503,-0.0136873358177525
-0.460510307520566,-0.446202437502659,-0.349528169321881,-0.261654454437268,-0.216766114559595,-0.163912977234932,-0.135253623047681,-0.0971131504985869,-0.159092064793892,-0.145123727981875,-0.139422076092223,-0.146021683320546,-0.147423157948077,-0.114737903084196,-0.0725112139882093,-0.0535458059906631,-0.0335036352010659,-0.0190452899546587,-0.0426645288919625,-0.0553724416457168,-0.0232226306855675,-0.0283210865173975,-0.0022846156841575,-0.00990973042983555,0.00373158930947477,0.0152595463823476,0.0236900992291676,0.0363147043972238,0.0483785978155517,0.0239501446419635,0.0215065379954007,0.0324756883689819,0.0310800484091556,0.0417937855167139,0.0113145958686061,-0.00219248378571463,-0.000120829030091141,0.0187496934442458,0.0177932788926609,0.0107541670782729,0.00899092738364587
-0.481914407833459,-0.396608497166274,-0.336016329953582,-0.305142302039972,-0.31682087033866,-0.274497378169934,-0.229384509232805,-0.208706699738736,-0.215838778278815,-0.158385551567796,-0.146817830471224,-0.144881236146667,-0.13448202304937,-0.0816982138616318,-0.0656852218122821,-0.0408493261116762,-0.0524626007115419,-0.04083463857526,-0.0450656629617061,-0.0441699821152241,-0.0590218453287822,-0.0643741173063992,-0.032992770046248,-0.0159582253192914,-0.042133591842482,-0.0575658332809349,-0.0653125643697603,-0.086874324543469,-0.0724294878500264,-0.0806474923462203,-0.098650433116456,-0.115100075151031,-0.11586285132452,-0.116077210447865,-0.131016179931819,-0.0869792148573862,-0.0971003614588219,-0.0969757835219978,-0.0945293238513074,-0.0712755342901198,-0.0653229563352619
