"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
0.00177290721836521,-0.00884457279063922,-0.00674989098700163,-0.0117899198994302,0.00480184918475635,0.00130759025261673,-0.00352771589736767,0.00284656380202231,-0.0099828181308772,-0.00854395365311156,-0.0106919437025561,-0.0097932690499305,-0.0136893455055471,-0.0208094261176299,-0.0056985374444003,-0.0136560445770635,-0.00311852422939385,-0.00227537695421498,-0.00215370893441191,-0.000745338105721416,-0.0058492102270713,-0.00447878196127105,-0.00682378899477776,-0.00861880442765584,-0.0137355594752919,-0.00817014751413891,-0.0136485322061386,-0.0137933878662002,-0.00893058260961732,-0.00249221625860541,0.0021585033603988,0.00958293640126762,0.0163264339837246,0.0203875279453329,0.0114703261621751,0.00663239582895403,0.0129202319417221,0.016399571347905,0.00907548146258552,0.00423206713540902,-0.00722288466128718,-0.00113033637300908,-0.0125530577962714,-0.00634365208029775,-0.0032501205598352,-0.000676416516729006,-0.00180614281584779,-0.00111538501394848,0.00419668026029552,-0.000779173307260628,-0.00581682848368947
-0.0235303988449722,-0.0137118543545425,-0.0185049621222997,0.000983319397140026,-0.00467994448924447,0.0029862940238603,0.0132319645930661,0.0182630970758484,0.0220479301659404,0.029898344176094,0.0291690210266045,0.0393492228003005,0.039188587204984,0.0355886837166817,0.0370186126226879,0.0406019664186723,0.0511324994856408,0.0550790309795426,0.0653423214593745,0.0625773334115154,0.0508208276651638,0.0469274340220465,0.0390686197479222,0.0445904926553617,0.0319854405450544,0.0334853039491776,0.0424628270604295,0.0435366871356466,0.0445209305234879,0.0434929918762719,0.0400260000649477,0.040569787122692,0.0400954921964591,0.0338875395705502,0.0406907359635817,0.0316745460626358,0.0324349584041828,0.0353310664654041,0.0503031646804781,0.0499335134901482,0.0476384469274134,0.0560616846028548,0.0524003589207478,0.0435400779243336,0.0363286780674561,0.0335272193809166,0.0329898980004022,0.0249082993157577,0.0238949838692992,0.022568986190844,0.0232640336175651
-0.0141271485507293,-0.0202300385048666,-0.0119834277234725,-0.0104923582757905,-0.00490900014786044,-0.0144887476189846,-0.00711766409166081,-0.0126355284027895,-0.0103765924459678,-0.00312406956246747,-0.0122060983585559,-0.0146793935220288,-0.0125582549452838,-0.0151864002068063,-0.00100212507654174,-0.00899983598398535,-0.00126822566047702,-0.00852771080420966,-0.0145607115985684,-0.0067925937658897,-0.00954954832803745,-0.0112477139626805,-0.00896283108341489,-0.00816608242815597,-0.0162202396061146,-0.0132228986202776,-0.0153497997447247,-0.0123966630582331,-0.024384914968222,-0.0221989997644298,-0.0152343677492401,-0.0103960378719452,-0.0168003747715781,-0.0122881954301175,-0.0131299454949489,-0.0226277308842553,-0.019389006969726,-0.0194822081538328,-0.0290339027706956,-0.0219996909333398,-0.0171821109803623,-0.0121249652166948,-0.00740991883241238,-0.00508574185679533,-0.0116473816128304,-0.0169541881604585,-0.0243323139823661,-0.0208006338088285,-0.0164771477032866,-0.0138966347082343,-0.0128524198421309
0.0309505798032799,0.0210306308704973,0.0132232997429593,0.0065369671761073,0.00934290348382083,0.017115472053256,0.0200725041447005,0.0113715812102799,0.00982642947018642,0.00729733181767367,-0.0015135326752489,0.0070965377231138,-0.00808265624191318,-0.00676999945181,-0.0113530470101511,0.0112707853682199,0.0144861323331198,0.0170711045539638,0.0120989026987961,-0.00130600897122513,0.0120212660353469,0.0115784416934495,0.0106559606730343,0.00290524135025949,0.00477686696458424,-0.00241843379547557,-0.00602753860826599,-8.90571212619484e-05,-0.0101459989979671,-0.0113588124217459,-0.00948387701593489,-0.00261289475321536,0.00826835580946761,0.0161158016513696,0.00618333108488334,0.00583104095263098,0.00266804057979497,-0.00565266407642429,-0.00816172069957855,-0.025374066121963,-0.0196145591857502,-0.0132748232243658,-0.0266425213115919,-0.0176324583382834,-0.0229789490739174,-0.0242495319444846,-0.0179233921000777,-0.0127298047783606,-0.00686460646812037,-0.0089675617253,-0.00595466800019206
-0.0359686730918618,-0.0288774452310361,-0.030026419666926,-0.0181712657716426,-0.0107403860773849,-0.0110310716227202,0.0108581443491045,0.00665858572390787,0.00865175050471878,0.00277789463606659,0.0116570494081918,0.0156221929702829,0.0221086495884979,0.0399218176025036,0.0404684107410005,0.0469649003469743,0.0470880308451198,0.0421703577310675,0.0431482231270826,0.0417692288831879,0.0515924230448084,0.0469082338004934,0.0386924678095877,0.0407351196896122,0.0390019496301952,0.0273891663050168,0.0287573175804012,0.0363190706733101,0.043311460239742,0.0563762161298742,0.0581772163559411,0.0625357273664437,0.0524567662051072,0.0452645125970259,0.0503217728527841,0.0456882327463546,0.0424589455137208,0.0360210827514256,0.0439324008403841,0.0359035526813907,0.0346368145797129,0.0332695726131385,0.0262497399794961,0.0304329343662315,0.0235103796903484,0.02084600337047,0.0176937790013039,0.0213537493793741,0.0221601254847625,0.0186454172598218,0.0227963583508335
0.00453671640492637,0.0104817716693173,0.0145124195190527,-0.000450713353202126,0.000276415616934589,0.00159413333199465,-0.0111824267538947,-0.00900713270476272,-0.00854428613711722,-0.0140623373606741,-0.0245754933476356,-0.0111081860537707,-0.00768945690188927,-0.00750652898011372,-0.00510076086842171,-0.00634409665239222,-0.00151626974736274,-0.00365912380774702,-0.00798584233136568,-0.0101279763634583,-0.0202097301373514,-0.0355040067322956,-0.0343521876679849,-0.0413549101739541,-0.0401781965718566,-0.0446869649388839,-0.0400200797636483,-0.0373900734060664,-0.0331735391413766,-0.0342306835036039,-0.0347891667646105,-0.0377802282332418,-0.0370186520292199,-0.0425091391281178,-0.0493553354987208,-0.0369949946361416,-0.0333559762089077,-0.0335333572564447,-0.0341496586797194,-0.0270658759750813,-0.0258255330852661,-0.0193486545980417,-0.0257938174921319,-0.0297290937515393,-0.023332257484616,-0.0246684649391198,-0.0232594366439101,-0.0270372373501802,-0.0218476055784873,-0.0226118444338477,-0.0209863360284539
0.024680894026389,0.0205263777905573,0.0147771402752546,0.000546486617994724,0.0031435609739896,-0.00653189833222534,-0.00313238483608691,0.00447711217279823,0.0113903167807075,0.00362545907342193,0.00106195248290408,0.000205997317388906,-0.0176040179114407,-0.0307284016093088,-0.0247195098082194,-0.00325554829939012,-0.00522282611607894,0.001823818177769,0.00367899225724289,-0.00370888742852182,-0.00981803995853792,-0.0088234432330343,-0.0146760988821715,-0.028908084428894,-0.0343680436979374,-0.0292442205523304,-0.0211482059983155,-0.0178000015439026,-0.0133068469492539,-0.0132921913610828,-0.00605549875961442,-0.00546663193699648,0.0130195277555287,0.0165089941484491,0.0137607219358562,0.0201146533458025,0.0184290453773612,0.0183870908244859,0.0189048390995581,0.0210882383893261,0.0252618627665979,0.0259500779693063,0.01948722515477,0.0243612006619853,0.029701114509604,0.0417112940859266,0.0410326651039286,0.0338989656583348,0.0323429950214182,0.0305058728504237,0.0243861293232437
-0.0183566954350765,-0.0173477823651038,-0.0185730610128489,0.000834164910319846,0.0144329204150053,0.0251346735576083,0.0336778913058811,0.0277101702422895,0.0179742983823901,0.0202566860352187,0.0155387881724169,0.0213095955340252,0.0264357245673388,0.02334007512209,0.0213740670325104,0.0230599434055261,0.0249992478407401,0.0235440619450813,0.00594577221109827,-0.000827753753378513,0.00156796717803331,0.00091031122147589,0.00121706762946072,1.21839390359035e-05,0.0025289807097848,-0.00940504937203768,-0.0114741737306518,-0.00700360926687127,-0.00692740725954621,-0.00542847527281687,-0.00132136908906411,-0.00937764007914654,-0.0158375056995979,-0.0197524574661532,-0.0254769587384212,-0.0218092378635608,-0.00701947324257723,-0.0034408364103613,-0.0129011570841147,-0.0195476935724057,-0.020570337098889,-0.0181712334024708,-0.025975158501635,-0.0250869751074911,-0.033790759574891,-0.0366914745881108,-0.0312834282912049,-0.0250971736888195,-0.0260114338502893,-0.0259404987138503,-0.0207077998315612
0.0287527203673497,0.0287519968860197,0.0184930929882157,0.0306003666829349,0.0208609403979896,0.0286836341584467,0.0156910774855819,0.0129339466477618,0.00634494876466052,-0.0118459293990192,-0.0237096979284019,-0.023614121583531,-0.0169903808103733,-0.0133273147620767,-0.0336933103554964,-0.0454230158476028,-0.0474721542784615,-0.0456478438669787,-0.0428639167138258,-0.0386207385794228,-0.0466001461107992,-0.0446855075193522,-0.0312982511843383,-0.0176109442283283,-0.0224518574755024,-0.0191830707989249,-0.0134178179190529,-0.0255412351711826,-0.0189492052397329,-0.0195869626436496,-0.0212398009747359,-0.0248079196440296,-0.0251257051987093,-0.0191894314520946,-0.0156340159809749,-0.0235465556895742,-0.0240619692908228,-0.0245394807916797,-0.0362820735129028,-0.034897181083309,-0.0300177560413266,-0.0344737354317581,-0.0311295664165454,-0.0349451937525436,-0.0288297770046797,-0.0315473203647143,-0.0358285447188482,-0.0342011031256104,-0.0293302204754053,-0.0236211321912707,-0.0234774316966742
0.00252466522399875,-0.00554988583281535,-0.00654187961998032,-0.0083359140891841,0.00767519670355599,0.00251187285889598,0.0124441730215334,0.00964043870541964,0.0022468018284294,0.00643559430596596,0.00473229258141039,0.00335169545349023,-0.00577687839584096,-0.0104248966097695,-0.0338427423703411,-0.0355830948931617,-0.0254545398342407,-0.0263791725223954,-0.0146399951516885,-0.0221019611281825,-0.0208459467348994,-0.0162722633468966,-0.0213888467233314,-0.0190092843205489,-0.0186316040225734,-0.0167354483060276,-0.0127558587540264,-0.022209278347737,-0.0247801652485715,-0.0289663415292849,-0.0332308213542021,-0.0353491433283946,-0.0368725144406994,-0.0356834756068465,-0.0411720595398843,-0.0429299448773619,-0.0454107071814891,-0.0440148532525648,-0.0415741034976547,-0.0362308559425513,-0.0350676539234462,-0.0321809964579147,-0.0294133689745499,-0.0298401353596685,-0.0296714403746901,-0.032788616295075,-0.0409018650743591,-0.0433513786696016,-0.0432750200563889,-0.032525005651334,-0.0301336505614105
