"X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41"
2.09742647821786,1.97439124762431,1.91113076794504,1.84072482086207,1.73404519774666,1.76466626501752,1.58397380680525,1.41564713379652,1.35510244275428,1.4172514438372,1.38431022469659,1.45842460760788,1.46305390027079,1.38465737815808,1.42828268776723,1.36512545457198,1.32450854118875,1.26273017472876,1.26198245864268,1.25434029608267,1.26068703965025,1.24338462249908,1.25759771254212,1.22409850315689,1.23368501002142,1.20579383511139,1.15621951403323,1.16221761075654,1.18888883732953,1.16158450586745,1.14690766660937,1.14276692063118,1.15016244547209,1.16178501179693,1.15228148080834,1.1624477089768,1.13458999422299,1.17053941182685,1.13667638599555,1.11469035491269
1.77177275004771,1.71186274959292,1.672603328897,1.65694186767858,1.52563593109502,1.49522572490328,1.50885816452169,1.47571019080591,1.5587697945475,1.50184468812411,1.39735098611028,1.32520054551652,1.30810064893867,1.35491513566956,1.34543238963952,1.39321126287041,1.39203207937662,1.33913775452066,1.34661251315706,1.27995201384688,1.24943526182993,1.22877152054355,1.23207337460484,1.25197714756887,1.23376451954704,1.25647267797858,1.23064196239602,1.20429574937538,1.21874756700612,1.15173527838898,1.15580832970518,1.17844989600776,1.14188904430593,1.15282151763621,1.10758871266056,1.1131137733984,1.08844046025913,1.10229734122183,1.11773735567543,1.11882089429984
1.90379213825418,1.63358337830139,1.52884724290425,1.51611720922279,1.45569949215838,1.41386653845584,1.37493712228867,1.3070875700871,1.33532860325987,1.36560501892962,1.42401853629212,1.41116730916912,1.40594601191807,1.39059639749098,1.33680647540471,1.29763089169784,1.19891167660882,1.21422987132743,1.17626995359744,1.16386215162974,1.14719204383122,1.13991276420339,1.1658349791189,1.06624951003807,1.04440003112718,1.09383493620761,1.09728019537599,1.13320082827315,1.10842486525702,1.12486184765237,1.13733926844661,1.13640688203419,1.13436020314491,1.14400419503788,1.14620755128921,1.18374563617602,1.20488566942271,1.20178133596838,1.1998383644275,1.17592316982036
2.19987906899011,1.82837480253468,1.66327935464215,1.43055243075693,1.266355945846,1.3113633079253,1.16382580505168,1.24143324566455,1.24465821226781,1.18917867902455,1.18391370417578,1.17487725444148,1.20695558813062,1.26920742712905,1.2323406659434,1.24306319861847,1.2049687047413,1.15945642950329,1.14213862700056,1.19285083092007,1.17579096341596,1.14612655593569,1.15282027758668,1.13157973451937,1.12683583377607,1.1546006404938,1.15555668835046,1.17674191623783,1.17077598748676,1.10257460041788,1.10771038730179,1.08643917985077,1.05106940754173,1.03985259599529,1.05669411356543,1.07530295751615,1.04829123238203,1.06665386523907,1.05302269441117,1.08560813602303
2.21648704166661,2.17057771987632,1.94546658289068,1.76236738559766,1.85160300513725,1.61950424515572,1.47038865681231,1.57495739086446,1.48595967663499,1.38611070174489,1.2704746076835,1.33757091153787,1.39602306030025,1.37090833754098,1.42852793793054,1.35260392410056,1.32532026932103,1.30521383583679,1.3132467452261,1.32237183058827,1.3799927254027,1.37915901869213,1.33604928568242,1.39344321772697,1.33829188623558,1.2825826812485,1.27019092629144,1.28912453905225,1.19435153213941,1.18863745880521,1.17551889060031,1.2009558914767,1.17278182852713,1.1573200557721,1.15725767615638,1.12801845874069,1.09868719200214,1.07719617257815,1.06451904689681,1.07994982463919
2.28089983449065,1.81433929128589,1.82534297223016,1.66093108433969,1.6902443463951,1.879033276803,1.75016322884167,1.67503567276942,1.69160324380307,1.61370815208286,1.55872709694172,1.61852071362274,1.65565726300464,1.71077753492936,1.70816918005686,1.70141798024774,1.73612689594397,1.67534074446033,1.72216810425772,1.65710739338281,1.71691274153887,1.74297760668896,1.72015196564898,1.67162668219659,1.61917442128245,1.58248867117503,1.54632188642784,1.58194173408268,1.58240908083573,1.51835746660355,1.51737145822858,1.46611538821384,1.44067454517371,1.52144774475386,1.53694411005179,1.51088775015936,1.51028884933444,1.44452439488079,1.41222205584846,1.34695744251246
1.67305032266851,1.52141403765372,1.41033551315884,1.35376977589115,1.25347653143393,1.20624471710764,1.26305512454823,1.20192063006365,1.10704198288077,1.05465353981123,1.01022678491713,0.978506073100413,1.02613826680299,1.07932833075202,1.04564366552205,0.969985683338782,0.993142936590988,0.991944577904773,0.952447090367398,0.978745731890214,0.986095277381288,0.978528514244772,0.950114728342803,0.988933152020216,0.945887953449544,0.934375543404947,0.929193804659892,0.943875629856139,0.911831261359698,0.878597313594578,0.923980333879566,0.904281135241849,0.912440252798646,0.895249160098572,0.864546915092994,0.848519354501498,0.862374291896267,0.872299753113998,0.897399899851371,0.894323679612641
1.76828602177345,1.57387072771527,1.53857358197716,1.33620329506155,1.2170453500863,1.21378421315117,1.21060656615706,1.14041119513572,1.01792388010674,1.05130454294066,1.07653327323762,1.10934975596802,1.11951199294722,1.14202779268574,1.1612349178281,1.16257205644451,1.20497671614218,1.28711377201997,1.27274933584356,1.24184474752074,1.20629893439169,1.20759260350718,1.1928092110938,1.17160707479877,1.17160796267067,1.15341721589494,1.14072663343199,1.11394909723898,1.12089730082571,1.15539844440879,1.1700897352952,1.18998408109796,1.19946149997543,1.15406417186076,1.14946101698763,1.15990832403981,1.16705895189724,1.20367669709994,1.1753501910102,1.13173541930541
1.81028984854164,1.65050692104748,1.4817175119777,1.33691078156997,1.40032153040771,1.37770096931339,1.48012971308843,1.39338085400928,1.44189806299018,1.33186191102007,1.35196466034565,1.29629784181129,1.35645958741341,1.28502915604175,1.45011530822269,1.46579267373569,1.43031435565472,1.46503832134722,1.48093760382339,1.42817807347679,1.41488555557291,1.43006501144425,1.37718488286499,1.39993092685029,1.33813712035324,1.34864604462849,1.35032211999783,1.36251659059955,1.34099349831745,1.36722100397345,1.37884234988078,1.38012708607688,1.34905782504462,1.33684058105733,1.2979229379239,1.30881482984825,1.2705104234973,1.23014030130348,1.14680178760991,1.16362021020524
1.82448482380614,1.52745650291515,1.61469089027217,1.52986161956405,1.58861891483793,1.49018050372161,1.39229869370315,1.28942283536182,1.067504483649,1.04219649596301,1.03546084477847,1.02203197272358,1.01884558543459,1.0096331204808,1.01810833364166,1.04586915353513,1.02164260539835,1.02704290659376,1.00415806888701,1.06787845881036,1.06337702520574,1.06091018849751,1.0649252796764,1.06517558387054,1.04039586934075,1.03901016332561,1.04153220299457,1.01384356558995,1.00295349150966,0.997531921580806,1.00003375854925,1.02108523835887,1.01977338610146,0.999268200699422,1.015440298908,1.03584503503918,1.0411412762423,1.05601266846035,1.03532386759887,1.02654228549751
1.48237916974472,1.48016225747454,1.45472980265648,1.29447587077469,1.21268894455442,1.16418530080537,1.13208029755491,1.10212984370836,1.02032275737691,1.05452662104721,1.07853231313752,1.07178112347188,0.995012927533142,0.958854515195883,0.905070155228509,0.845727814736097,0.908141681538413,0.888954227076783,0.889945643383766,0.893830388336571,0.919820771466392,0.854668454115136,0.89020706555379,0.924009589397106,0.940905031859969,0.854224469930564,0.840274437470407,0.839268774362385,0.872893984219253,0.855841997700356,0.875084374779908,0.854087645961318,0.855340556030979,0.881967157462516,0.885876497754121,0.944107136715185,0.965633150006158,0.982173345401309,0.994766522589423,0.97911241587826
1.5777224623863,1.19290217778013,1.1816154519232,1.25281246659246,1.32133290544187,1.14296121200013,1.11663211102496,1.1469004100802,1.18003599544783,1.14597493101152,1.20214502398467,1.30317667460856,1.35745995639205,1.3674581584329,1.24981539114009,1.24567990640915,1.20380784797363,1.19791016271675,1.14142641543827,1.14647243338854,1.10537439734723,1.09924097449705,1.08860854507488,1.03244698733477,1.06993274860805,1.10356729345474,1.07781644704419,1.07203198839087,1.04981297425823,1.06248695778594,1.04236465933102,1.05201245103684,1.05059112930729,1.02334664995042,1.06419964616973,1.06364895524188,1.07541099868637,1.0812464522293,1.06313133262029,1.04444374744417
2.04008883981659,1.81608464260789,1.56851720374251,1.40743821548357,1.36533488902899,1.29051695138109,1.17804737385411,1.1125787497177,1.13212342238471,1.04631595619456,1.08459512343246,1.03599613104798,0.990139108050932,0.935687751862062,0.941901919003546,0.885211696147299,0.89199913984135,0.919257446366824,0.892422259724056,0.841216134015394,0.883099759790517,0.883546677642577,0.864380405122843,0.898005859966767,0.916982813747721,0.879636628397165,0.835251457425673,0.83392735300237,0.841451591699645,0.817458217179917,0.830733754288549,0.813630921687857,0.808299903139317,0.785016223228029,0.797180300986316,0.805468278950774,0.802879040718129,0.824170710266994,0.819130303448731,0.818024031645061
2.19064632824795,1.75093611449459,1.55401556861006,1.53170978623735,1.46183519393991,1.2804293105597,1.28709572246208,1.27944173570807,1.22008865193546,1.21321516188703,1.21914865770213,1.32653771976495,1.23050277976875,1.23242894794921,1.31546028195501,1.30048660222792,1.33559815536356,1.31203253165966,1.25957982772747,1.25829068249928,1.19779055738574,1.19693286578622,1.23007419203485,1.16116323528358,1.152010610665,1.20256889268984,1.22076018302422,1.21142485058471,1.19191584181132,1.1800927993273,1.20529440112684,1.23549280031372,1.23877678758658,1.2585909185374,1.22270203985006,1.19119333874066,1.1835964957836,1.19159519941456,1.15095575329084,1.1520338961374
2.21388591636382,1.80937322673393,1.60444589312728,1.34987524922323,1.26747991106713,1.2802177362679,1.26118081921548,1.22242185270045,1.2060888762352,1.22584827706594,1.25154468562916,1.16646481632509,1.22275191089946,1.12848016634207,1.09214032085849,1.10818248819612,1.0328944269772,1.02484583077489,0.98634032072578,1.02098520755573,1.0477054931925,1.03684883897063,1.03669163920464,1.05356486894166,0.981007827088226,1.03677563884999,1.01537154763475,1.01533536423009,1.03774525756591,1.07317817601345,1.12040640816696,1.12491472580022,1.13503244879085,1.1073732758454,1.0946504545757,1.0909766623366,1.07345872144246,1.07921884739545,1.0502993091077,1.0395081203726
1.94416557898151,1.56498682550662,1.49293571992311,1.35874115257008,1.29179989873273,1.28747396097013,1.27215107521964,1.2390788228876,1.25661680533563,1.18262754263611,1.13229744446525,1.19669608356654,1.16650973549014,1.16177248001003,1.16580575956306,1.10323058647662,1.06936396320856,1.05259888939221,1.07479928526035,1.11504740930185,1.17087412798143,1.17049910636106,1.16913756273113,1.16667064838831,1.21032432109913,1.18103908863769,1.1746491697229,1.21634453234715,1.2714454452742,1.27558262153213,1.32985167384597,1.3411357984604,1.27036021918357,1.25816124427104,1.25518577326766,1.29312582220435,1.2167845012238,1.21670132906555,1.17650483634732,1.20345051225297
1.57542535147118,1.40472849688135,1.33813706266343,1.26982481128197,1.10742552682461,1.22590868562792,1.21710318551851,1.1460333417073,1.01488764545882,0.989245686977925,1.01388118677518,0.946339008316025,0.956732037031409,1.00288044462539,1.04150612061909,1.01689024366144,1.01544643675639,0.966145597970165,0.977242874268632,0.948554349173116,0.960535656934001,0.972908862042024,0.955627167007698,0.961881989485321,1.00722035655386,0.955441617711365,0.98873785675396,0.976004727653318,0.94643736621491,0.914313486539734,0.935266978150811,0.947574248450376,0.955513547741623,0.973950515051301,0.953182596075344,0.9426088412038,0.934769941975113,0.93963696067227,0.941175023873406,0.939721792345604
2.28057128802885,1.7372238386623,1.84874335507893,1.66066180765313,1.63062365895459,1.48700258436421,1.58611226085987,1.48599691511256,1.41895411214216,1.36326283487897,1.45756747932198,1.48935643078358,1.49745944378158,1.50768379908838,1.4996324399741,1.53205605366597,1.46488801691774,1.48645797120746,1.43898757658586,1.38116466369047,1.3432633410437,1.3448843141831,1.31172756122455,1.32890920417604,1.25861304597933,1.25478326059901,1.25365484189116,1.25884681222731,1.23407248698321,1.22579134990652,1.20591975845716,1.18896301308479,1.23514050513554,1.20931211770428,1.22008798691207,1.21149388213752,1.15736482341635,1.13699979056598,1.09787762365646,1.09573149155736
1.39956674171129,1.50382969464581,1.44929137958174,1.40169481341281,1.39835737484451,1.33547835067507,1.21654437905247,1.24076883703366,1.16242726385619,1.2021746632326,1.16421562840213,1.23513788391318,1.20840230739672,1.10456909330481,1.04960680502154,1.10167432771178,1.00932633732746,1.04935758022451,0.976727932223039,0.981345349389342,1.05569726498003,1.07884260896974,1.09809292536513,1.12497467034409,1.12914758559448,1.14434804449339,1.10798077522288,1.0980801288065,1.08052521043562,1.14148445551133,1.10670043953468,1.12909551264469,1.09601151462787,1.14394955098561,1.15397415639734,1.14936106931364,1.17514389389781,1.16608497572757,1.16484643497616,1.14936850735658
3.21254571366663,2.7957306293001,2.16272707641217,2.01536186622981,1.83187677377295,1.96729483431134,1.69754176880046,1.50414881343524,1.39407780803193,1.40038146164578,1.38386265374241,1.26153301096741,1.2359144627667,1.20404069488512,1.23660450946366,1.23586329869698,1.17672427298502,1.15259390924387,1.13930924313828,1.17247572839776,1.16233220331041,1.13326721973592,1.20268300909011,1.16805322601507,1.15343005640966,1.15941346537472,1.10002955008313,1.14778009231146,1.14874764394191,1.10617253413604,1.10631508179036,1.14513588239607,1.14018268059396,1.1434114132266,1.14089849628199,1.1149399274196,1.11787460910255,1.12858704206204,1.10803473279039,1.13907120832706
