"X1","X2","X3","X4","X5","X6","X7","X8","X9","X10","X11","X12","X13","X14","X15","X16","X17","X18","X19","X20","X21","X22","X23","X24","X25","X26","X27","X28","X29","X30","X31","X32","X33","X34","X35","X36","X37","X38","X39","X40","X41","X42","X43","X44","X45","X46","X47","X48","X49","X50","X51"
-0.40035957750306,-0.410087027859333,-0.428884390768685,-0.430293111954517,-0.438538295618429,-0.433381868310223,-0.448289649233423,-0.441246173899882,-0.437503441549937,-0.441632093214426,-0.438847817984571,-0.439491031732457,-0.445424704833748,-0.45191409345113,-0.443657425573346,-0.448866277892548,-0.446874641251076,-0.458134504748245,-0.46412918762034,-0.456870256430826,-0.458021403248434,-0.450223155017324,-0.443730798850599,-0.44678162894427,-0.449635818202206,-0.448760130300356,-0.455585321963835,-0.442298967954717,-0.435089814051571,-0.430269281117901,-0.423901802759614,-0.412914437201215,-0.40505271462834,-0.402776757082552,-0.408837362825561,-0.419059611933587,-0.411309519127343,-0.406668172183856,-0.41563223586065,-0.420661625816323,-0.425432474859286,-0.423617769226414,-0.433715983363265,-0.42964091881461,-0.428213793452897,-0.424832745363238,-0.425255651310821,-0.416788602018438,-0.417535498726991,-0.42194661837316,-0.423170472770912
-0.396230627302875,-0.397747288257597,-0.407975479945105,-0.399729694754159,-0.399161634210167,-0.417865114622172,-0.405456772930572,-0.411879460083324,-0.421133632181602,-0.433956958685907,-0.44958389420151,-0.457060374907985,-0.457651977973844,-0.468799274017844,-0.468773153143198,-0.465234149824868,-0.467673295416383,-0.457839035881474,-0.447954520901882,-0.447148146970578,-0.448308264083506,-0.453598756644894,-0.457251706778935,-0.461122356868293,-0.469552811525421,-0.47008914323219,-0.450198003438273,-0.443383926939519,-0.437306100181874,-0.440455991368228,-0.448782584354243,-0.447839516346565,-0.443700454370404,-0.448253341520116,-0.438411051981968,-0.442494759344751,-0.431354028211712,-0.427558547200438,-0.417757448036992,-0.416497720639795,-0.414303083630102,-0.410837718601992,-0.412018255054475,-0.42064435214489,-0.42665597106941,-0.426400184836449,-0.428473113106234,-0.432910118644956,-0.432638972670005,-0.433586486963258,-0.436818255788055
-0.361187606445291,-0.376522321910458,-0.37654743265558,-0.379629634915749,-0.393658366419161,-0.401188864842895,-0.409065096442376,-0.417820455084771,-0.407452546259025,-0.404650741656158,-0.432855887938165,-0.441361341602097,-0.439712859115341,-0.43692885049351,-0.424140423916326,-0.43394932071627,-0.425160560044171,-0.440190454049568,-0.44431658542449,-0.436017498795643,-0.447328722650589,-0.444319935077732,-0.440757732792836,-0.43465856871948,-0.436958893068594,-0.432562957410205,-0.433742419142448,-0.435588045308863,-0.441734533363148,-0.437374939485891,-0.429865203326717,-0.422728692538922,-0.435306523159841,-0.425919098010587,-0.427766877807099,-0.435189154167592,-0.427930280836638,-0.43162784328164,-0.428014034879662,-0.421551379196381,-0.417618393744218,-0.416453442356484,-0.413676244562332,-0.413890231079141,-0.419057984056029,-0.423923628271461,-0.425025497510928,-0.424578445964759,-0.423906862287536,-0.419733123791984,-0.426047030007783
-0.426386491032841,-0.420715269071821,-0.42162880014402,-0.433730057370164,-0.41543291974812,-0.423100014092717,-0.438585401947976,-0.43910826969095,-0.44001841574856,-0.436444620899639,-0.443822181437083,-0.444448385631457,-0.451383702592063,-0.447940646255855,-0.438395611652466,-0.425178390073685,-0.424309828135,-0.41971985333737,-0.42629756370906,-0.431949445815593,-0.412385735851335,-0.399468619419755,-0.40030388269424,-0.404954130059558,-0.405157846846067,-0.39556490611076,-0.404283599667759,-0.403979257036084,-0.412914677791059,-0.411880330754976,-0.40901912748632,-0.40301247828699,-0.387840109508732,-0.390726462629906,-0.398076357504823,-0.398583245350042,-0.398390506862886,-0.398705231461307,-0.405732595054258,-0.417420495894293,-0.413122849195668,-0.405080070125519,-0.413014081506835,-0.409631944590989,-0.412092148402423,-0.410775761732597,-0.403031440463504,-0.398005711813616,-0.386753475182124,-0.384986994877139,-0.377295620753034
-0.376227015326257,-0.395422850001712,-0.401528283686589,-0.417611093101057,-0.417192740452562,-0.414075613266462,-0.391344106946705,-0.396726491803513,-0.375314392466733,-0.379690758251616,-0.375633752106482,-0.382253035365446,-0.386136400356828,-0.387673994928031,-0.381119019544107,-0.375084230557583,-0.37152377411164,-0.377279387994728,-0.386282314648437,-0.3791235467706,-0.361125766218912,-0.372016904928465,-0.378291696422088,-0.370396255201283,-0.379973927263142,-0.3858797381376,-0.396272882977554,-0.386054583212391,-0.380750686072489,-0.374263921735455,-0.370880525678453,-0.37131084275405,-0.37727975025306,-0.379190603185034,-0.372318513241804,-0.378937634091481,-0.373902787651065,-0.372679253658172,-0.362523078869307,-0.362754686450407,-0.357568207605864,-0.362158426453507,-0.364610049562988,-0.358787698278581,-0.362421830205516,-0.365222405927909,-0.370629388219488,-0.371140439647212,-0.369300912416153,-0.373409592824691,-0.369731778254638
-0.458502419037402,-0.446931655763472,-0.448830697177068,-0.465797900252859,-0.480277329737296,-0.474146474220843,-0.490341653714294,-0.479388316875962,-0.490578408491537,-0.4763124535597,-0.479640575808428,-0.474128097471907,-0.472247722204207,-0.476761890249125,-0.475934237679637,-0.486820966688112,-0.479998914801416,-0.484363968253614,-0.496107994958718,-0.489266117386962,-0.489329231495449,-0.505341383959243,-0.502690988032356,-0.504198009417872,-0.511096234863093,-0.515082338935344,-0.509269766859313,-0.508359771625486,-0.515026914318796,-0.518361886299105,-0.517387023012739,-0.524343471792358,-0.525907978527998,-0.531576121940682,-0.535349879514228,-0.521594825654036,-0.521519851566723,-0.52260295766086,-0.517125656465893,-0.509555871238774,-0.514850082389171,-0.503697238197362,-0.509482718710689,-0.511671899676834,-0.497127788479959,-0.498204064450164,-0.502754679815958,-0.506220866406057,-0.501039756950246,-0.491497554038637,-0.494499744614572
-0.409884947501807,-0.400231773821323,-0.402072845449209,-0.398274344075169,-0.412402720261904,-0.413095826986757,-0.409940517290734,-0.405911020672892,-0.410416879567921,-0.410789525580701,-0.415971945695606,-0.420510732912912,-0.44463727392937,-0.452918810142795,-0.452472026917634,-0.4450631345849,-0.441484740706872,-0.433582013165956,-0.440273881094512,-0.448008664459335,-0.451072124999758,-0.452388022584305,-0.446581164706715,-0.45538709770884,-0.460608346630544,-0.457716269057279,-0.456443286912779,-0.452900381050752,-0.453985839858137,-0.44935450471252,-0.43441822294602,-0.437831368509181,-0.425364207491854,-0.41963475411903,-0.41565480713306,-0.412216473672008,-0.410605770579159,-0.416319117398689,-0.411904054648293,-0.404830260238253,-0.401091459282504,-0.402928502386089,-0.401909061148221,-0.396147662388981,-0.388716003748774,-0.389299330308346,-0.389880496339164,-0.392739537551222,-0.397125106550112,-0.393459167720258,-0.397098329605232
-0.385555975294363,-0.406176809615754,-0.410127950323619,-0.397850783104464,-0.413102112280004,-0.398282838387456,-0.396648339506668,-0.408577680262217,-0.400510775413403,-0.401253331247053,-0.410172313912172,-0.406938167742203,-0.416615290818124,-0.413130124797088,-0.421833759667939,-0.421255536255701,-0.41852558319327,-0.413532794827244,-0.416444055010732,-0.423537474096101,-0.414776707732756,-0.421814916240724,-0.424791848019104,-0.428013124272272,-0.421563626601716,-0.430645736522342,-0.422745244844047,-0.418575848919181,-0.421369098989532,-0.421665513990335,-0.420936873831157,-0.430263283520845,-0.435312794676115,-0.435583099200287,-0.450164545166424,-0.451534012390439,-0.441948370824001,-0.441269602619737,-0.450219537348617,-0.452344792816723,-0.45667438010235,-0.454173834567474,-0.454573930879825,-0.454538417088105,-0.463500638723219,-0.464639484503183,-0.458668961618439,-0.450193242949909,-0.455678881897814,-0.456638420581739,-0.451262465715189
-0.409117575514907,-0.38755322575072,-0.394224402494383,-0.404067469687179,-0.406929709802589,-0.381142288598149,-0.372495462628906,-0.389037213320016,-0.402232036332622,-0.428806012541716,-0.433950431861185,-0.433080614863696,-0.429210831917759,-0.428477622916845,-0.433290129186314,-0.439471608371989,-0.448287604605891,-0.451899692096635,-0.44308354077735,-0.435134034332517,-0.446367526075079,-0.452138727985083,-0.447554710206508,-0.43895180526944,-0.435523330157236,-0.426084694645467,-0.427972396563262,-0.436849627101281,-0.429770077726602,-0.428827933919726,-0.428451245908175,-0.4345884053783,-0.430501994537807,-0.434582022862068,-0.437572504909342,-0.445995584490762,-0.445891546966778,-0.449362734260287,-0.460964432653232,-0.454917583073048,-0.449159774763466,-0.448457263274592,-0.436766365725824,-0.440322542127987,-0.438683496035775,-0.440058559222073,-0.44051350407781,-0.44097135237789,-0.44169776777105,-0.437584489658831,-0.436636553885441
-0.412990351709174,-0.42382389842878,-0.426034256118531,-0.421342300962364,-0.419838487650129,-0.406375236707371,-0.408386471805073,-0.40533782549609,-0.414491434489472,-0.412138048432515,-0.412070037464328,-0.409425136235102,-0.418134774727025,-0.430175179490142,-0.448716283887213,-0.451532397282925,-0.440048106529341,-0.445055246337148,-0.440378323389856,-0.434952640465723,-0.442259895416041,-0.434884664011369,-0.443936245091483,-0.446754011888944,-0.452293596824134,-0.451171456686534,-0.460939444725155,-0.460791899014966,-0.459957335949509,-0.461109244165014,-0.464922107543038,-0.46790448191854,-0.463953791775292,-0.465997781978307,-0.472137830732818,-0.47726115452596,-0.477502111148668,-0.476710421841976,-0.477162264537373,-0.473739126779401,-0.471329855417284,-0.471743010233486,-0.466705055441391,-0.470141643705454,-0.466695434586661,-0.46815348834957,-0.464408371273844,-0.462603572424949,-0.463611606836329,-0.46217857538776,-0.461032396884656
